50107	2	1680	1	1	2	1	2	1	
50107	2	1287	1	2	1	-1	-1	-1	
50107	2	2937	1	3	-1	-1	-1	-1	
50107	2	2818	-1	-1	-1	-1	-1	-1	
50108	2	1055	1	1	-1	-1	-1	-1	
50108	2	1126	5	1	-1	-1	-1	-1	
50108	2	1281	3	5	6	6	6	-1	
50108	2	1649	1	3	3	3	1	2	
50108	2	1867	1	3	1	4	-1	-1	
50108	2	1947	2	5	1	-1	-1	-1	
50108	2	2818	5	-1	-1	-1	-1	-1	
50049	2	1126	4	1	-1	-1	-1	-1	
50049	2	1250	2	2	2	1	-1	-1	
50049	2	1330	1	-1	-1	-1	-1	-1	
50049	2	1680	1	1	1	2	1	1	
50049	2	1869	1	2	4	1	-1	-1	
50049	2	1947	2	6	1	-1	-1	-1	
50049	2	2818	1	-1	-1	-1	-1	-1	
49618	2	1105	1	1	2	2	1	-1	
49618	2	1215	2	8	8	8	8	-1	
49618	2	1355	2	6	6	5	6	5	
49618	2	1582	1	2	2	2	2	2	
49618	2	1615	3	7	7	9	8	9	
49618	2	1805	3	11	8	2	-1	-1	
49618	2	1915	4	17	2	-1	-1	-1	
49618	2	2810	4	-1	-1	-1	-1	-1	
50050	2	1055	-1	-1	-1	-1	-1	-1	
50050	2	1059	1	5	-1	-1	-1	-1	
50050	2	1065	1	1	1	-1	-1	-1	
50050	2	1077	1	1	-1	-1	-1	-1	
50050	2	1282	1	2	1	-1	-1	-1	
50050	2	1649	1	2	3	1	3	2	
50050	2	1867	1	3	3	3	-1	-1	
50050	2	1947	1	2	1	-1	-1	-1	
50050	2	2818	-1	-1	-1	-1	-1	-1	
47770	2	1051	1	1	-1	-1	-1	-1	
47770	2	1207	1	1	4	1	4	-1	
47770	2	1355	1	1	1	3	3	1	
47770	2	1412	1	2	3	1	-1	-1	
47770	2	1843	2	6	-1	-1	-1	-1	
47770	2	2903	1	2	-1	-1	-1	-1	
47770	2	2947	1	1	1	-1	-1	-1	
47770	2	2964	1	2	2	2	2	2	
47770	2	2974	1	3	3	4	1	4	
47770	2	2807	1	-1	-1	-1	-1	-1	
46011	2	1017	1	2	1	1	2	-1	
46011	2	1125	-1	-1	-1	-1	-1	-1	
46011	2	1261	1	2	2	1	-1	-1	
46011	2	1359	1	3	2	1	1	1	
46011	2	1650	1	1	3	2	4	1	
46011	2	1792	1	2	2	1	-1	-1	
46011	2	1860	1	3	4	4	1	-1	
46011	2	1920	2	4	1	-1	-1	-1	
46011	2	2811	5	-1	-1	-1	-1	-1	
48706	2	1031	1	2	3	3	-1	-1	
48706	2	1215	3	12	11	11	12	-1	
48706	2	1357	3	9	8	8	9	10	
48706	2	1443	1	2	3	4	-1	-1	
48706	2	1513	1	4	3	1	-1	-1	
48706	2	1615	1	3	1	1	2	2	
48706	2	1834	2	7	9	8	1	-1	
48706	2	1915	1	4	2	-1	-1	-1	
48706	2	2810	4	-1	-1	-1	-1	-1	
42501	2	1235	1	3	1	3	2	-1	
42501	2	1413	1	3	2	1	-1	-1	
42501	2	1509	1	-1	-1	-1	-1	-1	
42501	2	1535	1	2	1	-1	-1	-1	
42501	2	1641	1	1	1	1	2	1	
42501	2	1937	1	3	1	2	1	-1	
42501	2	2818	-1	-1	-1	-1	-1	-1	
50180	2	1318	1	2	3	3	1	3	
50180	2	1425	1	2	1	1	1	-1	
50180	2	1637	2	4	6	5	6	5	
50180	2	1792	1	3	3	3	-1	-1	
50180	2	1849	3	11	11	13	10	11	
50180	2	1925	1	4	1	1	1	-1	
50180	2	2811	1	-1	-1	-1	-1	-1	
50180	2	5221	2	-1	-1	-1	-1	-1	
45414	2	1159	1	-1	-1	-1	-1	-1	
45414	2	1225	5	13	14	14	13	-1	
45414	2	1357	5	13	13	13	13	13	
45414	2	1414	1	1	1	-1	-1	-1	
45414	2	1637	7	16	16	16	15	15	
45414	2	1784	1	2	4	1	4	4	
45414	2	1845	1	4	5	2	5	1	
45414	2	1926	1	1	5	4	1	-1	
45414	2	2811	4	-1	-1	-1	-1	-1	
50743	2	1105	2	9	9	8	1	-1	
50743	2	1339	1	1	1	2	1	1	
50743	2	1637	2	4	5	6	4	6	
50743	2	1785	1	2	2	1	3	2	
50743	2	1849	2	9	6	6	9	7	
50743	2	1926	1	5	4	4	1	-1	
50743	2	2811	4	-1	-1	-1	-1	-1	
50743	2	1261	1	3	3	1	-1	-1	
61385	2	1207	3	9	12	11	11	-1	
61385	2	1355	2	6	6	5	5	5	
61385	2	1442	1	3	2	3	-1	-1	
61385	2	1605	2	8	6	7	6	8	
61385	2	1625	2	-1	-1	-1	-1	-1	
61385	2	1765	2	7	8	2	2	-1	
61385	2	1809	1	5	1	1	-1	-1	
61385	2	1906	1	4	1	-1	-1	-1	
61385	2	2804	2	-1	-1	-1	-1	-1	
61385	2	2836	1	1	1	-1	-1	-1	
52501	2	1012	1	2	2	2	2	2	
52501	2	1207	3	12	11	12	12	-1	
52501	2	1355	1	1	2	1	2	2	
52501	2	1412	1	2	2	1	-1	-1	
52501	2	1605	1	1	1	2	5	2	
52501	2	1765	1	6	4	2	1	-1	
52501	2	1843	1	4	-1	-1	-1	-1	
52501	2	1906	4	11	1	-1	-1	-1	
52501	2	2802	4	-1	-1	-1	-1	-1	
50744	2	1225	1	2	2	2	2	-1	
50744	2	1339	1	1	1	2	1	1	
50744	2	1535	1	1	1	-1	-1	-1	
50744	2	1637	1	3	1	3	2	1	
50744	2	1792	1	3	2	3	-1	-1	
50744	2	1849	2	9	9	6	8	6	
50744	2	1926	1	4	2	4	1	-1	
50744	2	2811	4	-1	-1	-1	-1	-1	
50204	2	1031	-1	-1	-1	-1	-1	-1	
50204	2	1261	2	4	4	1	-1	-1	
50204	2	1320	1	-1	-1	-1	-1	-1	
50204	2	1369	1	-1	-1	-1	-1	-1	
50204	2	1650	1	1	3	3	1	1	
50204	2	1869	1	3	4	1	-1	-1	
50204	2	1920	1	2	1	-1	-1	-1	
50204	2	1940	1	1	4	3	1	-1	
50204	2	2811	5	-1	-1	-1	-1	-1	
49547	2	1012	1	1	1	1	1	1	
49547	2	1031	1	3	5	5	-1	-1	
49547	2	1209	1	2	1	4	1	-1	
49547	2	1317	1	1	2	2	2	1	
49547	2	1605	3	10	10	9	9	11	
49547	2	1765	1	5	5	2	2	-1	
49547	2	1809	2	6	1	1	-1	-1	
49547	2	1907	1	3	1	-1	-1	-1	
49547	2	2802	3	-1	-1	-1	-1	-1	
61730	2	1031	1	4	4	3	-1	-1	
61730	2	1125	1	3	2	5	1	-1	
61730	2	1225	6	15	16	15	16	-1	
61730	2	1357	1	4	2	2	4	3	
61730	2	1524	1	1	4	3	-1	-1	
61730	2	1637	6	14	14	14	13	13	
61730	2	1783	2	6	5	4	5	4	
61730	2	1834	2	7	7	6	1	-1	
61730	2	2811	1	-1	-1	-1	-1	-1	
61730	2	5291	-1	-1	-1	-1	-1	-1	
51978	2	1281	2	3	3	4	3	-1	
51978	2	1504	1	-1	-1	-1	-1	-1	
51978	2	1535	1	2	1	-1	-1	-1	
51978	2	1641	1	2	1	2	2	1	
51978	2	1849	1	1	3	2	3	3	
51978	2	2818	1	-1	-1	-1	-1	-1	
51978	2	1931	1	2	1	-1	-1	-1	
51983	2	1105	2	7	8	7	1	-1	
51983	2	1215	2	7	9	8	9	-1	
51983	2	1269	1	1	-1	-1	-1	-1	
51983	2	1358	1	4	1	4	2	1	
51983	2	1629	1	1	2	3	3	1	
51983	2	1835	1	2	2	3	1	-1	
51983	2	1915	4	19	2	-1	-1	-1	
51983	2	2810	4	-1	-1	-1	-1	-1	
702368	2	1105	2	8	7	9	1	-1	
702368	2	1215	2	10	7	6	7	-1	
702368	2	1287	1	1	1	-1	-1	-1	
702368	2	1358	2	5	7	6	7	5	
702368	2	1615	5	13	14	15	15	13	
702368	2	1829	1	2	1	1	-1	-1	
702368	2	1915	1	1	2	-1	-1	-1	
702368	2	2810	2	-1	-1	-1	-1	-1	
702368	2	2836	1	3	1	-1	-1	-1	
50644	2	1059	1	1	-1	-1	-1	-1	
50644	2	1065	1	5	1	-1	-1	-1	
50644	2	1077	1	6	-1	-1	-1	-1	
50644	2	1079	1	3	-1	-1	-1	-1	
50644	2	1225	2	6	6	5	6	-1	
50644	2	1357	4	11	12	11	12	12	
50644	2	1637	7	16	15	15	15	16	
50644	2	1787	1	-1	-1	-1	-1	-1	
50644	2	1926	3	11	10	12	1	-1	
50644	2	2811	-1	-1	-1	-1	-1	-1	
60762	2	1044	1	-1	-1	-1	-1	-1	
60762	2	1281	1	1	2	1	1	-1	
60762	2	1412	2	4	5	1	-1	-1	
60762	2	1641	1	2	2	1	1	2	
60762	2	1867	2	6	8	6	-1	-1	
60762	2	1925	2	6	5	7	1	-1	
60762	2	1947	4	11	1	-1	-1	-1	
60762	2	2818	-1	-1	-1	-1	-1	-1	
58581	2	1052	1	1	-1	-1	-1	-1	
58581	2	1057	1	1	-1	-1	-1	-1	
58581	2	1207	2	6	6	6	6	-1	
58581	2	1355	1	4	3	4	3	2	
58581	2	1503	1	2	4	4	4	4	
58581	2	1605	1	1	4	4	3	5	
58581	2	1765	1	4	1	2	1	-1	
58581	2	1805	1	5	1	1	-1	-1	
58581	2	1906	1	1	1	-1	-1	-1	
58581	2	2808	3	-1	-1	-1	-1	-1	
59935	2	1031	1	5	4	1	-1	-1	
59935	2	1207	1	1	3	3	1	-1	
59935	2	1238	1	-1	-1	-1	-1	-1	
59935	2	1315	1	1	1	1	1	2	
59935	2	1605	4	13	12	14	14	13	
59935	2	1765	1	5	1	1	2	-1	
59935	2	1805	2	10	5	1	-1	-1	
59935	2	1907	1	3	1	-1	-1	-1	
59935	2	2801	5	-1	-1	-1	-1	-1	
59935	2	2836	1	1	1	-1	-1	-1	
57321	2	1032	1	2	1	2	-1	-1	
57321	2	1125	1	4	1	1	1	-1	
57321	2	1225	6	16	15	15	15	-1	
57321	2	1637	6	13	14	13	13	14	
57321	2	1792	1	2	2	2	-1	-1	
57321	2	1834	1	1	3	3	1	-1	
57321	2	2811	1	-1	-1	-1	-1	-1	
57321	2	2810	3	-1	-1	-1	-1	-1	
57321	2	1925	2	5	6	7	1	-1	
53474	2	1207	6	19	20	20	20	-1	
53474	2	1265	1	1	1	2	2	-1	
53474	2	1357	1	3	4	3	1	4	
53474	2	1605	6	18	18	18	18	18	
53474	2	1625	1	-1	-1	-1	-1	-1	
53474	2	1765	2	10	8	2	2	-1	
53474	2	1809	2	7	1	1	-1	-1	
53474	2	1906	1	2	1	-1	-1	-1	
53474	2	1931	1	1	2	-1	-1	-1	
53474	2	2807	1	-1	-1	-1	-1	-1	
53474	2	2836	1	3	1	-1	-1	-1	
53243	2	1044	1	-1	-1	-1	-1	-1	
53243	2	1250	1	1	1	1	-1	-1	
53243	2	1649	1	1	1	1	2	2	
53243	2	1834	1	4	5	5	1	-1	
53243	2	1867	1	5	2	2	-1	-1	
53243	2	1907	1	1	1	-1	-1	-1	
53243	2	1940	1	3	2	1	1	-1	
53243	2	2818	2	-1	-1	-1	-1	-1	
59340	2	1105	1	6	2	2	1	-1	
59340	2	1215	1	3	3	3	3	-1	
59340	2	1357	2	6	7	5	6	7	
59340	2	1393	1	-1	-1	-1	-1	-1	
59340	2	1413	1	2	1	1	-1	-1	
59340	2	1582	1	2	2	1	1	1	
59340	2	1615	4	10	11	10	12	11	
59340	2	1805	3	13	10	2	-1	-1	
59340	2	1915	2	6	2	-1	-1	-1	
59340	2	2810	1	-1	-1	-1	-1	-1	
59338	2	1235	1	2	2	3	1	-1	
59338	2	1393	1	-1	-1	-1	-1	-1	
59338	2	1641	1	1	2	1	2	2	
59338	2	1867	1	4	5	5	-1	-1	
59338	2	1766	2	1	-1	-1	-1	-1	
59338	2	1947	2	5	1	-1	-1	-1	
59338	2	2818	1	-1	-1	-1	-1	-1	
59338	2	2975	3	5	5	5	5	5	
59985	2	1256	1	3	-1	-1	-1	-1	
59985	2	1261	1	3	3	1	-1	-1	
59985	2	1319	1	2	2	2	2	1	
59985	2	1425	1	2	1	2	2	-1	
59985	2	1629	2	5	4	4	5	1	
59985	2	1849	1	3	5	3	2	2	
59985	2	1920	1	2	1	-1	-1	-1	
59985	2	1940	1	1	2	4	1	-1	
59985	2	2811	2	-1	-1	-1	-1	-1	
60097	2	1105	1	6	1	1	1	-1	
60097	2	1215	5	16	16	16	16	-1	
60097	2	1318	1	2	2	1	2	3	
60097	2	1615	5	15	14	14	15	15	
60097	2	1782	1	4	2	4	1	3	
60097	2	1829	1	1	1	1	-1	-1	
60097	2	1919	2	7	2	-1	-1	-1	
60097	2	2810	5	-1	-1	-1	-1	-1	
59594	2	1017	1	1	1	1	1	-1	
59594	2	1225	7	17	17	17	17	-1	
59594	2	1637	1	3	3	2	3	1	
59594	2	1782	1	2	1	3	1	2	
59594	2	1849	1	3	3	1	3	1	
59594	2	1925	1	2	3	3	1	-1	
59594	2	2811	3	-1	-1	-1	-1	-1	
46012	2	1105	1	3	6	2	1	-1	
46012	2	1219	1	1	2	2	1	-1	
46012	2	1357	3	10	9	9	8	8	
46012	2	1650	1	2	3	2	4	1	
46012	2	1782	2	6	5	5	8	7	
46012	2	1834	2	9	8	8	1	-1	
46012	2	1919	2	8	2	-1	-1	-1	
46012	2	2810	5	-1	-1	-1	-1	-1	
46012	2	1032	1	1	1	2	-1	-1	
701864	2	1052	1	4	-1	-1	-1	-1	
701864	2	1209	2	7	6	5	1	-1	
701864	2	1337	1	2	1	3	2	3	
701864	2	1582	1	1	1	1	2	2	
701864	2	1629	1	3	2	3	1	1	
701864	2	1765	2	10	10	1	1	-1	
701864	2	1809	1	3	1	1	-1	-1	
701864	2	1970	1	3	3	3	1	-1	
701864	2	2802	2	-1	-1	-1	-1	-1	
49948	2	1126	1	1	-1	-1	-1	-1	
49948	2	1282	2	4	4	-1	-1	-1	
49948	2	1669	1	1	1	2	1	1	
49948	2	1792	1	1	1	3	-1	-1	
49948	2	1867	2	8	7	6	-1	-1	
49948	2	2818	4	-1	-1	-1	-1	-1	
52464	2	1105	1	4	1	3	1	-1	
52464	2	1215	2	8	7	7	7	-1	
52464	2	1315	1	1	2	1	2	2	
52464	2	1615	1	3	2	1	2	3	
52464	2	1782	1	2	4	4	3	3	
52464	2	1805	5	17	13	1	-1	-1	
52464	2	1915	4	17	2	-1	-1	-1	
52464	2	2976	1	2	1	2	1	1	
52464	2	2810	2	-1	-1	-1	-1	-1	
59553	2	1239	1	1	3	3	1	-1	
59553	2	1503	1	3	4	4	4	4	
59553	2	1669	1	1	1	2	1	1	
59553	2	1772	1	2	2	-1	-1	-1	
59553	2	1867	2	7	6	6	-1	-1	
59553	2	1947	4	12	1	-1	-1	-1	
59553	2	2818	4	-1	-1	-1	-1	-1	
59927	2	1225	1	2	3	3	2	-1	
59927	2	1282	1	1	2	-1	-1	-1	
59927	2	1615	4	11	12	10	11	11	
59927	2	1792	1	3	2	1	-1	-1	
59927	2	1835	1	2	2	2	1	-1	
59927	2	1915	2	7	2	-1	-1	-1	
59927	2	1926	2	9	6	7	1	-1	
59927	2	2810	5	-1	-1	-1	-1	-1	
59927	2	2811	3	-1	-1	-1	-1	-1	
59927	2	2818	-1	-1	-1	-1	-1	-1	
59932	2	1225	5	13	14	13	13	-1	
59932	2	1615	2	5	5	5	5	5	
59932	2	1782	2	6	5	6	7	7	
59932	2	1835	1	3	1	3	1	-1	
59932	2	1925	2	7	5	5	1	-1	
59932	2	2966	1	4	1	2	1	2	
59932	2	2975	1	2	2	1	2	2	
59932	2	2811	3	-1	-1	-1	-1	-1	
706642	2	1017	1	2	2	1	1	-1	
706642	2	1225	1	1	3	1	3	-1	
706642	2	1503	1	3	3	4	3	3	
706642	2	1649	2	4	5	4	4	2	
706642	2	1782	2	7	8	7	5	8	
706642	2	1845	1	5	1	5	2	2	
706642	2	1849	3	11	10	11	12	12	
706642	2	1926	2	7	9	7	1	-1	
706642	2	2811	4	-1	-1	-1	-1	-1	
60989	2	1012	1	2	4	2	5	1	
60989	2	1207	4	14	15	15	14	-1	
60989	2	1355	3	7	8	8	8	7	
60989	2	1412	3	1	1	1	-1	-1	
60989	2	1605	1	3	2	1	4	4	
60989	2	1765	1	6	6	1	2	-1	
60989	2	1843	2	6	-1	-1	-1	-1	
60989	2	1906	4	10	1	-1	-1	-1	
60989	2	2804	2	-1	-1	-1	-1	-1	
52280	2	1135	3	12	12	12	13	-1	
52280	2	1207	3	11	11	11	9	-1	
52280	2	1357	1	4	2	4	1	4	
52280	2	1605	1	3	3	5	4	4	
52280	2	1765	2	11	10	2	1	-1	
52280	2	1805	2	10	7	2	-1	-1	
52280	2	1906	1	3	1	-1	-1	-1	
52280	2	1931	1	1	3	-1	-1	-1	
52280	2	2806	5	-1	-1	-1	-1	-1	
53255	2	1215	2	9	9	6	6	-1	
53255	2	1318	1	3	3	1	3	2	
53255	2	1413	1	2	2	1	-1	-1	
53255	2	1425	1	1	1	1	1	-1	
53255	2	1637	1	2	2	1	2	3	
53255	2	1785	1	2	2	3	2	3	
53255	2	1845	2	9	8	9	8	1	
53255	2	1915	5	20	2	-1	-1	-1	
53255	2	2810	1	-1	-1	-1	-1	-1	
50147	2	1126	3	1	-1	-1	-1	-1	
50147	2	1281	3	6	6	5	5	-1	
50147	2	1649	1	3	2	2	1	2	
50147	2	1867	1	2	1	3	-1	-1	
50147	2	2818	5	-1	-1	-1	-1	-1	
50295	2	1281	2	4	4	3	4	-1	
50295	2	1427	1	-1	-1	-1	-1	-1	
50295	2	1637	1	2	1	2	2	1	
50295	2	1660	1	1	2	1	1	1	
50295	2	1867	2	7	6	7	-1	-1	
50295	2	2818	4	-1	-1	-1	-1	-1	
46482	2	1135	3	12	12	13	13	-1	
46482	2	1215	1	3	5	5	5	-1	
46482	2	1515	1	2	3	-1	-1	-1	
46482	2	1615	5	13	14	15	15	15	
46482	2	1843	1	3	-1	-1	-1	-1	
46482	2	1915	3	14	2	-1	-1	-1	
46482	2	2810	5	-1	-1	-1	-1	-1	
46482	2	1105	1	1	2	1	1	-1	
46482	2	1626	2	-1	-1	-1	-1	-1	
46044	2	1055	1	1	-1	-1	-1	-1	
46044	2	1225	4	12	11	12	12	-1	
46044	2	1357	4	11	11	11	12	12	
46044	2	1637	5	11	12	11	12	11	
46044	2	1792	1	3	1	1	-1	-1	
46044	2	1835	1	2	1	1	1	-1	
46044	2	1926	1	5	2	1	1	-1	
46044	2	2811	4	-1	-1	-1	-1	-1	
50458	2	1017	1	1	2	2	2	-1	
50458	2	1225	2	6	5	6	6	-1	
50458	2	1317	1	1	1	1	1	1	
50458	2	1425	1	1	1	2	2	-1	
50458	2	1637	1	1	2	2	3	1	
50458	2	1792	1	2	1	1	-1	-1	
50458	2	1849	3	11	13	13	12	12	
50458	2	1926	1	4	5	2	1	-1	
50458	2	2811	4	-1	-1	-1	-1	-1	
49353	2	1282	1	2	1	-1	-1	-1	
49353	2	1350	1	-1	-1	-1	-1	-1	
49353	2	1660	1	1	1	1	2	2	
49353	2	1867	1	2	3	4	-1	-1	
49353	2	1947	3	8	1	-1	-1	-1	
49353	2	2818	2	-1	-1	-1	-1	-1	
54112	2	1052	1	5	-1	-1	-1	-1	
54112	2	1135	2	10	9	9	9	-1	
54112	2	1207	4	14	14	13	14	-1	
54112	2	1355	3	7	8	7	8	7	
54112	2	1605	2	7	8	8	7	8	
54112	2	1625	4	-1	-1	-1	-1	-1	
54112	2	1782	2	8	6	6	7	7	
54112	2	1805	2	9	5	2	-1	-1	
54112	2	2801	5	-1	-1	-1	-1	-1	
52049	2	1088	1	1	2	-1	-1	-1	
52049	2	1105	2	9	8	8	1	-1	
52049	2	1215	4	15	14	15	14	-1	
52049	2	1357	1	1	4	4	3	4	
52049	2	1615	1	1	2	2	2	1	
52049	2	1834	2	9	8	6	1	-1	
52049	2	1915	1	3	1	-1	-1	-1	
52049	2	2810	4	-1	-1	-1	-1	-1	
52049	2	1077	1	3	-1	-1	-1	-1	
50051	2	1281	3	6	5	5	6	-1	
50051	2	1870	1	-1	-1	-1	-1	-1	
50051	2	1890	1	-1	-1	-1	-1	-1	
50051	2	1926	3	10	12	10	1	-1	
50051	2	1970	1	3	3	2	2	-1	
50051	2	2818	5	-1	-1	-1	-1	-1	
51814	2	1215	1	3	3	3	3	-1	
51814	2	1355	1	4	1	2	2	2	
51814	2	1422	1	1	2	1	1	-1	
51814	2	1615	1	2	2	1	3	1	
51814	2	1784	1	4	3	1	2	4	
51814	2	1834	1	2	1	3	1	-1	
51814	2	1915	2	10	1	-1	-1	-1	
51814	2	2810	3	-1	-1	-1	-1	-1	
59180	2	1017	1	1	2	1	1	-1	
59180	2	1105	1	2	3	3	1	-1	
59180	2	1225	7	17	17	17	17	-1	
59180	2	1637	1	1	3	2	3	1	
59180	2	1849	1	3	4	1	1	1	
59180	2	1926	1	4	4	2	1	-1	
59180	2	2811	3	-1	-1	-1	-1	-1	
59446	2	1077	1	1	-1	-1	-1	-1	
59446	2	1209	2	7	7	7	1	-1	
59446	2	1357	5	13	13	13	13	13	
59446	2	1503	1	3	4	2	3	2	
59446	2	1605	6	18	17	17	18	17	
59446	2	1765	3	15	14	2	2	-1	
59446	2	1805	2	9	5	2	-1	-1	
59446	2	1936	1	2	1	-1	-1	-1	
59446	2	2808	1	-1	-1	-1	-1	-1	
50933	2	1225	3	9	7	7	9	-1	
50933	2	1503	1	2	3	2	3	2	
50933	2	1513	1	2	2	3	-1	-1	
50933	2	1582	1	1	1	1	1	1	
50933	2	1637	3	7	7	8	8	8	
50933	2	1849	3	13	12	12	12	10	
50933	2	1926	3	10	10	12	1	-1	
50933	2	2811	4	-1	-1	-1	-1	-1	
50933	2	2810	2	-1	-1	-1	-1	-1	
46066	2	1219	2	7	5	6	1	-1	
46066	2	1358	2	6	7	5	7	5	
46066	2	1413	1	3	3	1	-1	-1	
46066	2	1650	1	1	3	1	2	1	
46066	2	1785	1	1	1	2	1	2	
46066	2	1860	1	2	1	3	3	-1	
46066	2	1919	2	9	1	-1	-1	-1	
46066	2	2810	1	-1	-1	-1	-1	-1	
60582	2	1125	1	4	2	4	1	-1	
60582	2	1225	2	6	6	4	6	-1	
60582	2	1413	1	2	2	1	-1	-1	
60582	2	1637	3	7	7	7	7	7	
60582	2	1792	1	1	1	2	-1	-1	
60582	2	1849	3	12	13	12	11	11	
60582	2	1925	1	3	2	2	1	-1	
60582	2	2811	2	-1	-1	-1	-1	-1	
58771	2	1031	2	6	6	6	-1	-1	
58771	2	1281	1	1	2	1	2	-1	
58771	2	1414	1	2	2	-1	-1	-1	
58771	2	1433	1	1	1	1	2	-1	
58771	2	1637	3	8	8	7	8	7	
58771	2	1725	1	-1	-1	-1	-1	-1	
58771	2	1867	2	8	7	6	-1	-1	
58771	2	1925	1	4	2	1	1	-1	
58771	2	1931	1	1	1	-1	-1	-1	
58771	2	2818	2	-1	-1	-1	-1	-1	
50625	2	1125	2	7	6	7	1	-1	
50625	2	1199	1	-1	-1	-1	-1	-1	
50625	2	1225	1	3	2	1	2	-1	
50625	2	1637	6	13	13	14	14	14	
50625	2	1785	1	2	1	1	1	3	
50625	2	1849	2	6	9	9	6	7	
50625	2	1926	2	8	7	6	1	-1	
50625	2	2811	2	-1	-1	-1	-1	-1	
42623	2	1058	1	-1	-1	-1	-1	-1	
42623	2	1077	1	3	-1	-1	-1	-1	
42623	2	1078	1	5	-1	-1	-1	-1	
42623	2	1079	1	4	-1	-1	-1	-1	
42623	2	1239	2	4	4	4	1	-1	
42623	2	1320	1	-1	-1	-1	-1	-1	
42623	2	1649	2	4	4	4	4	2	
42623	2	1869	1	4	4	1	-1	-1	
42623	2	1947	1	3	1	-1	-1	-1	
42623	2	2818	-1	-1	-1	-1	-1	-1	
51543	2	1056	1	3	-1	-1	-1	-1	
51543	2	1061	1	5	-1	-1	-1	-1	
51543	2	1219	1	2	3	1	1	-1	
51543	2	1358	1	1	1	3	1	1	
51543	2	1609	1	1	1	2	2	1	
51543	2	1829	1	2	2	1	-1	-1	
51543	2	1915	5	20	1	-1	-1	-1	
51543	2	2810	2	-1	-1	-1	-1	-1	
54305	2	1012	1	2	2	5	5	5	
54305	2	1503	1	2	1	1	1	2	
54305	2	1135	3	13	13	13	12	-1	
54305	2	1207	3	9	12	12	10	-1	
54305	2	1355	3	7	7	7	8	8	
54305	2	1609	1	3	3	3	3	1	
54305	2	1782	1	3	3	4	1	2	
54305	2	1809	2	6	1	1	-1	-1	
54305	2	2804	3	-1	-1	-1	-1	-1	
61190	2	1225	2	6	6	5	5	-1	
61190	2	1637	5	12	11	11	12	11	
61190	2	1792	1	1	1	1	-1	-1	
61190	2	1849	1	3	5	2	3	3	
61190	2	1926	2	7	8	8	1	-1	
61190	2	2811	4	-1	-1	-1	-1	-1	
61190	2	1443	1	1	2	5	-1	-1	
59172	2	1105	1	6	6	4	1	-1	
59172	2	1125	3	8	9	8	1	-1	
59172	2	1225	5	13	13	13	14	-1	
59172	2	1359	2	4	6	4	4	4	
59172	2	1509	1	-1	-1	-1	-1	-1	
59172	2	1637	7	16	16	16	15	15	
59172	2	1860	1	4	1	1	4	-1	
59172	2	1926	2	9	8	6	1	-1	
59172	2	2811	2	-1	-1	-1	-1	-1	
14522	2	1125	2	6	6	7	1	-1	
14522	2	1225	3	9	7	7	9	-1	
14522	2	1427	1	-1	-1	-1	-1	-1	
14522	2	1637	1	3	2	3	1	3	
14522	2	1734	1	1	-1	-1	-1	-1	
14522	2	1849	3	13	10	13	13	10	
14522	2	1925	1	3	2	2	1	-1	
14522	2	2836	1	1	1	-1	-1	-1	
14522	2	2811	4	-1	-1	-1	-1	-1	
45161	2	1135	1	4	2	2	4	-1	
45161	2	1207	7	23	23	23	22	-1	
45161	2	1355	2	5	5	6	6	6	
45161	2	1523	2	4	4	4	-1	-1	
45161	2	1605	3	10	9	11	9	9	
45161	2	1765	1	1	2	2	2	-1	
45161	2	1843	1	3	-1	-1	-1	-1	
45161	2	2803	1	-1	-1	-1	-1	-1	
45161	2	2966	1	2	1	2	4	4	
51815	2	1077	1	1	-1	-1	-1	-1	
51815	2	1078	1	1	-1	-1	-1	-1	
51815	2	1215	1	3	2	2	3	-1	
51815	2	1337	1	3	3	1	3	1	
51815	2	1524	1	4	4	4	-1	-1	
51815	2	1609	2	5	5	4	4	1	
51815	2	1782	2	7	7	6	7	6	
51815	2	1834	1	2	5	2	1	-1	
51815	2	1915	5	20	1	-1	-1	-1	
51815	2	2810	4	-1	-1	-1	-1	-1	
51984	2	1219	1	4	4	4	1	-1	
51984	2	1357	1	2	2	1	3	2	
51984	2	1629	1	1	1	2	3	1	
51984	2	1785	1	3	3	3	2	1	
51984	2	1845	1	5	5	5	5	2	
51984	2	1860	1	2	1	1	1	-1	
51984	2	1959	1	5	2	2	1	-1	
51984	2	2810	4	-1	-1	-1	-1	-1	
62990	2	1215	2	8	8	9	9	-1	
62990	2	1393	1	-1	-1	-1	-1	-1	
62990	2	1605	4	14	13	13	14	12	
62990	2	1782	1	2	4	4	1	1	
62990	2	1805	3	12	9	2	-1	-1	
62990	2	1915	3	11	2	-1	-1	-1	
62990	2	2965	1	4	2	3	2	2	
62990	2	2976	1	2	1	1	2	1	
62990	2	2810	4	-1	-1	-1	-1	-1	
50149	2	1239	1	3	2	2	1	-1	
50149	2	1350	1	-1	-1	-1	-1	-1	
50149	2	1649	1	2	2	3	2	2	
50149	2	1869	1	1	4	1	-1	-1	
50149	2	1938	2	4	3	4	1	-1	
50149	2	2818	2	-1	-1	-1	-1	-1	
51544	2	1215	2	7	7	6	10	-1	
51544	2	1245	1	-1	-1	-1	-1	-1	
51544	2	1265	1	2	1	1	1	-1	
51544	2	1358	1	4	2	2	4	2	
51544	2	1412	2	5	5	1	-1	-1	
