2801	54643	1225	110
2801	54643	1515	101
2801	54643	1535	101
2801	54643	1635	101
2801	54643	1849	101
2801	54643	1926	108
2801	54643	1549	101
2801	46608	1013	101
2801	46608	1219	104
2801	46608	1352	101
2801	46608	1435	103
2801	46608	1615	102
2801	46608	1845	101
2801	46608	1919	107
2801	46608	1959	101
2801	46608	2810	104
2801	44343	1013	101
2801	44343	1250	101
2801	44343	1320	101
2801	44343	1350	101
2801	44343	1649	103
2801	44343	1869	103
2801	44343	1720	101
2801	44343	2818	103
2801	34788	1225	119
2801	34788	1339	101
2801	34788	1414	101
2801	34788	1427	101
2801	34788	1637	103
2801	34788	1829	101
2801	34788	1925	104
2801	57343	1269	101
2801	57343	1270	101
2801	57343	1282	102
2801	57343	1359	102
2801	57343	1649	102
2801	57343	1940	105
2801	57343	1948	105
2801	57343	2818	103
2801	44403	1282	101
2801	44403	1357	103
2801	44403	1624	101
2801	44403	1766	102
2801	44403	1835	101
2801	44403	1947	102
2801	44403	2818	105
2801	48497	1051	101
2801	48497	1209	109
2801	48497	1357	102
2801	48497	1412	103
2801	48497	1609	102
2801	48497	1765	101
2801	48497	1809	103
2801	48497	1906	104
2801	48497	2806	104
2801	49869	1125	101
2801	49869	1225	108
2801	49869	1319	101
2801	49869	1649	101
2801	49869	1860	101
2801	49869	1926	102
2801	49869	1959	102
2801	49871	1051	101
2801	49871	1207	101
2801	49871	1315	101
2801	49871	1422	103
2801	49871	1605	101
2801	49871	1765	101
2801	49871	1805	102
2801	49871	1906	111
2801	49871	2803	101
2801	46609	1215	108
2801	46609	1335	101
2801	46609	1412	101
2801	46609	1615	101
2801	46609	1783	101
2801	46609	1805	101
2801	46609	1915	104
2801	46609	2810	103
2801	45683	1017	101
2801	45683	1261	102
2801	45683	1359	102
2801	45683	1649	101
2801	45683	1787	101
2801	45683	1849	102
2801	45683	1920	101
2801	45683	1940	103
2801	48530	1031	102
2801	48530	1207	103
2801	48530	1523	102
2801	48530	1605	103
2801	48530	1765	101
2801	48530	1805	113
2801	48530	1906	107
2801	48530	1931	101
2801	48530	2801	104
2801	45739	1261	101
2801	45739	1269	101
2801	45739	1359	101
2801	45739	1650	101
2801	45739	1860	101
2801	45739	1920	101
2801	45739	1940	104
2801	50506	1225	114
2801	50506	1422	102
2801	50506	1524	101
2801	50506	1637	104
2801	50506	1792	101
2801	50506	1843	101
2801	50506	1925	111
2801	50506	2810	105
2801	58274	1013	101
2801	58274	1215	104
2801	58274	1355	102
2801	58274	1515	101
2801	58274	1613	101
2801	58274	1785	101
2801	58274	1835	101
2801	58274	1915	104
2801	58274	2810	105
2801	53096	1017	101
2801	53096	1235	101
2801	53096	1535	101
2801	53096	1613	101
