Student Number	Course Number
52148	2818
52158	1105
52158	1225
52158	1414
52158	1637
52158	1849
52158	1925
52158	1931
52160	1201
52160	1231
52160	1245
52160	1357
52160	1523
52160	1605
52160	1765
52160	1805
52160	1936
52160	2801
52162	1031
52162	1207
52162	1357
52162	1412
52162	1605
52162	1765
52162	1805
52162	1906
52162	2806
52168	1031
52168	1135
52168	1201
52168	1231
52168	1605
52168	1765
52168	1843
52168	1906
52168	2804
52173	1245
52173	1604
52173	1765
52173	1843
52173	1906
52173	2806
52173	2910
52173	2920
52173	2941
52173	2942
52173	2973
52237	1225
52237	1357
52237	1414
52237	1635
52237	1792
52237	1834
52237	1925
52238	1012
52238	1135
52238	1209
52238	1337
52238	1783
52238	1815
52238	1960
52238	2802
52248	1125
52248	1259
52248	1261
52248	1358
52248	1637
52248	1849
52248	1920
52248	1938
52291	1249
52291	1357
52291	1637
52291	1867
52291	1947
52291	2818
52306	1782
52306	1843
52306	2906
52306	2920
52306	2945
52306	2946
52306	2948
52306	2950
52308	1239
52308	1669
52308	1865
52308	1869
52308	1938
52308	2818
52308	2871
52322	1055
52322	1225
52322	1339
52322	1535
52322	1649
52322	1784
52322	1849
52322	1925
52402	1225
52402	1339
52402	1504
52402	1637
52402	1686
52402	1845
52402	1925
52458	1135
52458	1207
52458	1355
52458	1435
52458	1523
52458	1605
52458	1782
52458	1805
52458	2803
52463	1051
52463	1057
52463	1209
52463	1262
52463	1295
52463	1317
52463	1605
52463	1765
52463	1809
52463	1959
52463	2807
52487	1051
52487	1135
52487	1207
52487	1245
52487	1357
52487	1605
52487	1783
52487	1805
52487	2806
52498	1055
52498	1056
52498	1249
52498	1649
52498	1867
52498	1925
52498	2818
52499	1061
52499	1215
52499	1393
52499	1606
52499	1613
52499	1785
52499	1805
52499	1915
53037	1125
53037	1225
53037	1427
53037	1649
53037	1849
53037	1925
53037	1940
53096	1504
53096	1782
53096	1845
53096	2920
53096	2945
53096	2946
53096	2947
53096	2950
53098	1056
53098	1066
53098	1125
53098	1225
53098	1637
53098	1792
53098	1849
53098	1925
53099	1125
53099	1261
53099	1269
53099	1359
53099	1649
53099	1755
53099	1860
53099	1920
53099	1940
53101	1017
53101	1105
53101	1261
53101	1359
53101	1650
53101	1860
53101	1920
53102	1012
53102	1032
53102	1061
53102	1784
53102	2906
53102	2920
53102	2946
53102	2947
53102	2948
53102	2950
53103	1225
53103	1359
53103	1650
53103	1755
53103	1792
53103	1869
53103	1920
53103	1940
53105	1225
53105	1524
53105	1535
53105	1649
53105	1849
53105	1925
53106	1105
53106	1225
53106	1358
53106	1524
53106	1635
53106	1834
53106	1925
53107	1225
53107	1254
53107	1269
53107	1357
53107	1635
53107	1792
53107	1845
53107	1925
53107	2820
53108	1225
53108	1359
53108	1649
53108	1766
53108	1869
53108	1925
53109	1025
53109	1261
53109	1262
53109	1637
53109	1792
53109	1849
53109	1920
53110	1013
53110	1225
53110	1285
53110	1357
53110	1412
53110	1615
53110	1782
53110	1835
53110	1925
53111	1065
53111	1225
53111	1359
53111	1508
53111	1649
53111	1869
53111	1920
53111	2920
53112	1055
53112	1056
53112	1261
53112	1358
53112	1637
53112	1755
53112	1849
53112	1920
53112	1940
53247	1056
53247	1061
53247	1219
53247	1256
53247	1318
53247	1637
53247	1845
53247	1919
53286	1012
53286	1077
53286	1078
53286	1209
53286	1337
53286	1609
53286	1765
53286	1809
53286	1906
53286	2801
53287	1135
53287	1207
53287	1337
53287	1523
53287	1605
53287	1783
53287	1805
53287	2803
53287	2920
53288	1057
53288	1061
53288	1219
53288	1368
53288	1615
53288	1786
53288	1829
53288	1915
53289	1061
53289	1077
53289	1105
53289	1219
53289	1317
53289	1629
53289	1845
53289	1860
53289	1915
53299	1135
53299	1209
53299	1357
53299	1435
53299	1609
53299	1783
53299	1809
53299	1907
53299	2801
53304	1059
53304	1061
53304	1219
53304	1247
53304	1368
53304	1615
53304	1782
53304	1845
53304	1919
53308	1105
53308	1215
53308	1358
53308	1615
53308	1843
53308	1915
53308	1936
53310	1207
53310	1215
53310	1515
53310	1606
53310	1613
53310	1765
53310	1805
53310	1915
53310	2920
53311	1061
53311	1219
53311	1357
53311	1609
53311	1772
53311	1809
53311	1845
53311	1919
53311	2002
53351	1077
53351	1078
53351	1105
53351	1219
53351	1358
53351	1629
53351	1845
53351	1860
53351	1919
53352	1088
53352	1105
53352	1219
53352	1368
53352	1524
53352	1650
53352	1860
53352	1919
53356	1215
53356	1358
53356	1412
53356	1524
53356	1615
53356	1783
53356	1845
53356	1915
53357	1013
53357	1031
53357	1215
53357	1357
53357	1422
53357	1615
53357	1772
53357	1845
53357	1915
53573	1056
53573	1061
53573	1219
53573	1358
53573	1609
53573	1785
53573	1845
53573	1919
53613	1105
53613	1211
53613	1213
53613	1615
53613	1782
53613	1834
53613	1915
53613	2920
53615	1061
53615	1215
53615	1318
53615	1773
53615	1809
53615	1816
53615	1919
53655	1219
53655	1247
53655	1352
53655	1443
53655	1444
53655	1782
53655	1845
53655	1959
53685	1013
53685	1136
53685	1249
53685	1315
53685	1792
53685	2818
53692	1249
53692	1540
53692	1670
53692	1784
53692	1820
53692	1948
53692	2818
53882	1088
53882	1219
53882	1358
53882	1650
53882	1676
53882	1860
53882	1869
53882	1919
53882	1940
53882	4845
53886	1105
53886	1215
53886	1338
53886	1584
53886	1615
53886	1782
53886	1834
53886	1915
53891	1249
53891	1624
53891	1947
53891	2818
53891	5512
53925	1012
53925	1077
53925	1225
53925	1355
53925	1394
53925	1650
53925	1860
53925	1925
53962	1261
53962	1359
53962	1669
53962	1890
53962	2818
53962	1784A
53976	1012
53976	1135
53976	1207
53976	1355
53976	1422
53976	1605
53976	1782
53976	1805
53976	2801
53993	1106
53993	1219
53993	1285
53993	1338
53993	1809
53993	1816
53993	1919
53993	4137
54008	1056
54008	1061
54008	1105
54008	1219
54008	1358
54008	1413
54008	1615
54008	1845
54008	1915
54014	1215
54014	1357
54014	1523
54014	1615
54014	1782
54014	1843
54014	1915
54017	1239
54017	1317
54017	1427
54017	1624
54017	1766
54017	1867
54017	1940
54017	2818
54041	1249
54041	1353
54041	1649
54041	1766
54041	1947
54041	2818
54043	1061
54043	1215
54043	1357
54043	1606
54043	1613
54043	1805
54043	1915
54043	2920
54043	1784A
54056	1031
54056	1215
54056	1337
54056	1413
54056	1615
54056	1782
54056	1835
54056	1915
54067	1030
54067	1239
54067	1648
54067	1867
54067	1947
54067	2818
54072	1077
54072	1105
54072	1215
54072	1315
54072	1393
54072	1613
54072	1783
54072	1805
54072	1915
54075	1136
54075	1215
54075	1357
54075	1412
54075	1606
54075	1613
54075	1805
54075	1915
54077	1077
54077	1250
54077	1669
54077	1869
54077	1870
54077	1940
54077	2818
54080	1239
54080	1648
54080	1792
54080	1867
54080	1947
54080	2818
54082	1035
54082	1225
54082	1427
54082	1445
54082	1635
54082	1805
54082	1925
54089	1105
54089	1219
54089	1358
54089	1367
54089	1629
54089	1766
54089	1860
54089	1919
54094	1088
54094	1219
54094	1368
54094	1549
54094	1629
54094	1784
54094	1860
54094	1940
54094	1959
54102	1032
54102	1207
54102	1215
54102	1338
54102	1613
54102	1783
54102	1805
54102	1834
54102	1915
54126	1012
54126	1061
54126	1215
54126	1357
54126	1435
54126	1606
54126	1613
54126	1843
54126	1915
54284	1012
54284	1087
54284	1209
54284	1367
54284	1435
54284	1609
54284	1765
54284	1809
54284	1906
54284	2803
54298	1031
54298	1135
54298	1207
54298	1355
54298	1513
54298	1605
54298	1783
54298	1805
54298	2808
54321	1051
54321	1422
54321	1604
54321	1765
54321	1843
54321	1906
54321	2804
54321	2920
54321	2941
54321	2942
54404	1031
54404	1783
54404	1845
54404	2920
54404	2945
54404	2946
54404	2947
54404	2948
54404	2950
54422	1031
54422	1105
54422	1215
54422	1358
54422	1615
54422	1766
54422	1845
54422	1915
54432	1261
54432	1413
54432	1524
54432	1637
54432	1835
54432	1925
54432	1938
54442	1225
54442	1524
54442	1535
54442	1635
54442	1792
54442	1834
54442	1925
54442	2903
54442	2920
54445	1412
54445	1604
54445	1765
54445	1843
54445	1906
54445	2801
54445	2910
54445	2920
54445	2941
54445	2942
54445	2973
54477	1207
54477	1245
54477	1317
54477	1412
54477	1605
54477	1765
54477	1809
54477	1906
54477	2803
54521	1032
54521	1215
54521	1355
54521	1394
54521	1444
54521	1609
54521	1785
54521	1809
54521	1919
54521	2002
54619	1032
54619	1215
54619	1357
54619	1412
54619	1615
54619	1783
54619	1845
54619	1915
54624	1012
54624	1032
54624	1061
54624	1105
54624	1215
54624	1615
54624	1835
54624	1915
54626	1215
54626	1357
54626	1615
54626	1676
54626	1772
54626	1834
54626	1915
54641	1117
54641	1125
54641	1225
54641	1358
54641	1649
54641	1860
54641	1925
54641	1940
54643	1077
54643	1215
54643	1368
54643	1515
54643	1524
54643	1615
54643	1834
54643	1915
54684	1135
54684	1207
54684	1285
54684	1357
54684	1513
54684	1605
54684	1782
54684	1805
54684	2801
54696	1077
54696	1135
54696	1209
54696	1337
54696	1629
54696	1676
54696	1783
54696	1809
54696	1959
54696	2806
55080	1249
55080	1339
55080	1648
55080	1867
55080	1915
55080	1938
55080	2818
55090	1031
55090	1207
55090	1337
55090	1513
55090	1765
55090	1815
55090	1936
55090	2808
55108	1126
55108	1159
55108	1250
55108	1256
55108	1649
55108	1869
55108	1939
55108	2818
55109	1207
55109	1337
55109	1513
55109	1523
55109	1605
55109	1765
55109	1805
55109	1907
55109	2802
55113	1105
55113	1106
55113	1215
55113	1358
55113	1615
55113	1783
55113	1845
55113	1919
55120	1247
55120	1250
55120	1359
55120	1649
55120	1867
55120	1948
55120	2818
55120	2871
55124	1017
55124	1250
55124	1359
55124	1423
55124	1669
55124	1867
55124	1948
55124	2818
55125	1077
55125	1250
55125	1359
55125	1669
55125	1869
55125	1948
55125	2818
55126	1126
55126	1249
55126	1649
55126	1869
55126	1947
55126	2818
55130	1249
55130	1649
55130	1867
55130	1938
55130	1948
55130	2818
55130	2920
55130	2992
55147	1055
55147	1250
55147	1262
55147	1320
55147	1660
55147	1869
55147	1948
55147	2818
55166	1077
55166	1079
55166	1105
55166	1219
55166	1358
55166	1629
55166	1766
55166	1860
55166	1919
55166	4845
55167	1012
55167	1135
55167	1209
55167	1295
55167	1357
55167	1609
55167	1783
55167	1809
55167	1906
55167	2804
55187	1031
55187	1106
55187	1215
55187	1435
55187	1615
55187	1784
55187	1834
55187	1919
55188	1033
55188	1225
55188	1414
55188	1433
55188	1635
55188	1715
55188	1834
55188	1925
55190	1225
55190	1337
55190	1637
55190	1792
55190	1834
55190	1925
55190	1931
55191	1017
55191	1225
55191	1358
55191	1629
55191	1649
55191	1849
55191	1925
55194	1032
55194	1225
55194	1615
55194	1635
55194	1792
55194	1834
55194	1925
55201	1031
55201	1077
55201	1135
55201	1209
55201	1357
55201	1609
55201	1771
55201	1772
55201	1809
55201	2801
55210	1207
55210	1245
55210	1355
55210	1523
55210	1605
55210	1765
55210	1809
55210	1907
55210	2803
55219	1125
55219	1159
55219	1225
55219	1427
55219	1649
55219	1849
55219	1925
55220	1105
55220	1219
55220	1247
55220	1338
55220	1584
55220	1629
55220	1845
55220	1915
55222	1261
55222	1358
55222	1649
55222	1786
55222	1869
55222	1920
55222	1940
55223	1261
55223	1358
55223	1367
55223	1629
55223	1715
55223	1755
55223	1766
55223	1849
55223	1920
55235	1065
55235	1249
55235	1359
55235	1649
55235	1869
55235	1948
55235	2818
55239	1239
55239	1358
55239	1412
55239	1635
55239	1867
55239	1947
55239	2818
55241	1249
55241	1649
55241	1829
55241	1867
55241	1947
55241	2818
55243	1013
55243	1105
55243	1215
55243	1355
55243	1615
55243	1782
55243	1835
55243	1915
55244	1056
55244	1061
55244	1105
55244	1215
55244	1285
55244	1358
55244	1615
55244	1834
55244	1915
55245	1017
55245	1105
55245	1225
55245	1835
55245	1925
55245	2903
55245	2920
55245	2946
55245	2992
55246	1249
55246	1509
55246	1649
55246	1867
55246	1937
55246	2818
55249	1105
55249	1215
55249	1358
55249	1412
55249	1615
55249	1845
55249	1909
55249	1915
55249	1784A
55257	1105
55257	1215
55257	1286
55257	1358
55257	1412
55257	1615
55257	1834
55257	1915
55257	1784A
55262	1105
55262	1215
55262	1338
55262	1503
55262	1615
55262	1782
55262	1835
55262	1915
55265	1061
55265	1211
55265	1213
55265	1355
55265	1606
55265	1613
55265	1805
55265	1915
55265	2920
55266	1013
55266	1209
55266	1215
55266	1338
55266	1444
55266	1615
55266	1834
55266	1915
55267	1088
55267	1215
55267	1357
55267	1615
55267	1773
55267	1829
55267	1915
55277	1135
55277	1207
55277	1245
55277	1523
55277	1605
55277	1772
55277	1805
55277	2804
55277	2904
55277	2920
55284	1051
55284	1207
55284	1355
55284	1422
55284	1605
55284	1765
55284	1843
55284	1906
55284	2808
55290	1119
55290	1239
55290	1649
55290	1867
55290	1937
55290	2818
55294	1105
55294	1215
55294	1358
55294	1513
55294	1615
55294	1805
55294	1925
55294	1931
55294	1960
55294	2852
55295	1225
55295	1535
55295	1549
55295	1637
55295	1860
55295	1925
55295	1784A
55296	1105
55296	1225
55296	1358
55296	1637
55296	1676
55296	1849
55296	1920
55297	1211
55297	1213
55297	1413
55297	1805
55297	1816
55297	1915
55300	1225
55300	1358
55300	1650
55300	1690
55300	1865
55300	1925
55300	1960
55301	1105
55301	1213
55301	1357
55301	1613
55301	1772
55301	1805
55301	1915
55301	2920
55301	2982
55303	1225
55303	1358
55303	1427
55303	1459
55303	1635
55303	1784
55303	1829
55303	1925
55303	2920
55323	1012
55323	2818
55323	2920
55323	2945
55323	2946
55323	2947
55323	2948
55323	2950
55335	1012
55335	1031
55335	1201
55335	1231
55335	1605
55335	1765
55335	1843
55335	1906
55335	2808
55336	1031
55336	1066
55336	1239
55336	1648
55336	1867
55336	1947
55336	2818
55354	1225
55354	1515
55354	1535
55354	1582
55354	1635
55354	1849
55354	1925
55354	2920
55355	1211
55355	1213
55355	1412
55355	1606
55355	1613
55355	1805
55355	1915
55355	2920
55355	2982
55358	1135
55358	1207
55358	1392
55358	1422
55358	1605
55358	1843
55358	1906
55358	2806
55359	1035
55359	1394
55359	1604
55359	1845
55359	1925
55359	2920
55359	2945
55359	2947
55359	2948
55359	2950
55360	1013
55360	1105
55360	1931
55360	2818
55360	2920
55360	2947
55360	2950
55402	1061
55402	1435
55402	1782
55402	1845
55402	2920
55402	2945
55402	2946
55402	2947
55402	2948
55402	2950
55406	1017
55406	1025
55406	1225
55406	1319
55406	1635
55406	1849
55406	1925
55419	1225
55419	1231
55419	1606
55419	1635
55419	1784
55419	1805
55419	1845
55419	1925
55422	1225
55422	1315
55422	1427
55422	1637
55422	1845
55422	1925
55422	2920
55422	2992
55436	1105
55436	1219
55436	1368
55436	1609
55436	1676
55436	1845
55436	1906
55436	1919
55489	1126
55489	1249
55489	1442
55489	1649
55489	1867
55489	1947
55489	2818
55495	1215
55495	1357
55495	1413
55495	1615
55495	1845
55495	1915
55504	1125
55504	1225
55504	1358
55504	1635
55504	1784
55504	1849
55504	1925
55505	1125
55505	1225
55505	1358
55505	1414
55505	1635
55505	1766
55505	1849
55505	1925
55507	1225
55507	1357
55507	1635
55507	1805
55507	1834
55507	1925
55526	1249
55526	1359
55526	1650
55526	1865
55526	1939
55526	1940
55526	1947
55526	2818
55529	1215
55529	1225
55529	1355
55529	1515
55529	1635
55529	1792
55529	1849
55529	1925
55539	1012
55539	1207
55539	1357
55539	1523
55539	1605
55539	1765
55539	1805
55539	1906
55539	2808
55580	1013
55580	1215
55580	1357
55580	1524
55580	1615
55580	1782
55580	1834
55580	1915
55606	1136
55606	1215
55606	1358
55606	1513
55606	1523
55606	1615
55606	1784
55606	1805
55606	1915
55654	1020
55654	1249
55654	1446
55654	1648
55654	1931
55654	1947
55654	2818
55780	1239
55780	1540
55780	1648
55780	1715
55780	1829
55780	1947
55780	2818
55781	1215
55781	1317
55781	1523
55781	1615
55781	1835
55781	1915
55781	4845
55820	1225
55820	1249
55820	1357
55820	1637
55820	1835
55820	1907
55820	1931
55820	1937
55820	2818
55821	1033
55821	1239
55821	1413
55821	1637
55821	1676
55821	1867
55821	2818
55821	2920
55827	1106
55827	1215
55827	1285
55827	1357
55827	1606
55827	1615
55827	1805
55827	1915
55848	1843
55848	2803
55848	2906
55848	2920
55848	2945
55848	2946
55848	2947
55848	2948
55848	2950
55875	1031
55875	1135
55875	1207
55875	1337
55875	1605
55875	1782
55875	1805
55875	1931
55875	2806
55913	1013
55913	1105
55913	1125
55913	1225
55913	1358
55913	1637
55913	1849
55913	1925
55914	1207
55914	1225
55914	1367
55914	1427
55914	1637
55914	1925
55914	1938
55917	1125
55917	1136
55917	1225
55917	1293
55917	1635
55917	1834
55917	1925
55918	1125
55918	1256
55918	1261
55918	1359
55918	1649
55918	1782
55918	1869
55918	1920
55918	2002
55920	1125
55920	1225
55920	1358
55920	1649
55920	1849
55920	1925
55920	1784A
55921	1035
55921	1225
55921	1515
55921	1535
55921	1635
55921	1792
55921	1835
55921	1925
55921	2920
55923	1055
55923	1056
55923	1261
55923	1319
55923	1649
55923	1792
55923	1869
55923	1920
55995	1135
55995	1207
55995	1245
55995	1351
55995	1442
55995	1605
55995	1676
55995	1765
55995	1809
55995	2803
56225	1215
56225	1225
56225	1357
56225	1412
56225	1427
56225	1535
56225	1635
56225	1834
56225	1925
56233	1225
56233	1358
56233	1508
56233	1555
56233	1637
56233	1772
56233	1849
56233	1925
56384	1225
56384	1245
56384	1358
56384	1635
56384	1785
56384	1849
56384	1925
56391	1012
56391	1235
56391	1648
56391	1765
56391	1843
56391	1925
56391	1947
56391	2818
56403	1105
56403	1215
56403	1357
56403	1524
56403	1615
56403	1782
56403	1835
56403	1915
56404	1012
56404	1135
56404	1207
56404	1357
56404	1442
56404	1605
56404	1782
56404	1805
56404	2804
56419	1013
56419	1215
56419	1367
56419	1771
56419	1805
56419	1816
56419	1915
56419	4845
56443	1051
56443	1209
56443	1355
56443	1605
56443	1765
56443	1805
56443	1906
56443	2806
56446	1051
56446	1057
56446	1209
56446	1245
56446	1355
56446	1605
56446	1772
56446	1805
56446	2804
56446	4135
56447	1215
56447	1317
56447	1508
56447	1615
56447	1805
56447	1915
56447	1784A
56449	1215
56449	1357
56449	1413
56449	1615
56449	1766
56449	1785
56449	1845
56449	1915
56450	1119
56450	1225
56450	1358
56450	1649
56450	1849
56450	1925
56450	1938
56451	1056
56451	1066
56451	1261
56451	1369
56451	1650
56451	1869
56451	1920
56451	1940
56470	1125
56470	1225
56470	1427
56470	1443
56470	1635
56470	1765
56470	1834
56470	1925
56476	1061
56476	1105
56476	1215
56476	1606
56476	1613
56476	1782
56476	1805
56476	1915
56481	1017
56481	1077
56481	1078
56481	1105
56481	1261
56481	1318
56481	1637
56481	1849
56481	1925
56491	1125
56491	1159
56491	1225
56491	1357
56491	1637
56491	1849
56491	1925
56491	1940
56492	1235
56492	1606
56492	1613
56492	1624
56492	1834
56492	1938
56492	1947
56492	2818
56492	2920
56493	1031
56493	1033
56493	1225
56493	1239
56493	1648
56493	1947
56493	2818
56500	1031
56500	1135
56500	1207
56500	1355
56500	1412
56500	1605
56500	1783
56500	1805
56500	2808
56505	1261
56505	1358
56505	1650
56505	1676
56505	1784
56505	1869
56505	1920
56505	1960
56506	1031
56506	1087
56506	1135
56506	1209
56506	1357
56506	1609
56506	1765
56506	1809
56506	1906
56506	2804
56509	1215
56509	1357
56509	1582
56509	1584
56509	1615
56509	1783
56509	1845
56509	1915
56527	1031
56527	1052
56527	1135
56527	1209
56527	1245
56527	1351
56527	1605
56527	1771
56527	1809
56527	2802
56540	1805
56540	2920
56540	2945
56540	2946
56540	2947
56540	2948
56540	2950
56548	1031
56548	1225
56548	1412
56548	1613
56548	1766
56548	1805
56548	1925
56548	2920
56559	1211
56559	1213
56559	1259
56559	1355
56559	1413
56559	1606
56559	1613
56559	1805
56559	1915
56565	1219
56565	1222
56565	1368
56565	1615
56565	1637
56565	1829
56565	1919
56587	1012
56587	1204
56587	1235
56587	1414
56587	1624
56587	1835
56587	1938
56587	1947
56587	2818
56587	2920
56588	1013
56588	1025
56588	1215
56588	1606
56588	1613
56588	1805
56588	1915
56598	1031
56598	1135
56598	1207
56598	1245
56598	1367
56598	1605
56598	1772
56598	1805
56598	2804
56599	1215
56599	1315
56599	1413
56599	1444
56599	1615
56599	1772
56599	1805
56599	1915
56599	2920
56663	1504
56663	1535
56663	1604
56663	1765
56663	1782
56663	1805
56663	2920
56663	2948
56679	1031
56679	1201
56679	1231
56679	1513
56679	1605
56679	1765
56679	1805
56679	1906
56679	2803
56689	1225
56689	1412
56689	1635
56689	1715
56689	1755
56689	1766
56689	1783
56689	1834
56689	1925
56695	1135
56695	1207
56695	1355
56695	1412
56695	1513
56695	1605
56695	1772
56695	1843
56695	2803
56696	1012
56696	1061
56696	1215
56696	1215
56696	1357
56696	1613
56696	1783
56696	1835
56696	1915
56943	1136
56943	1215
56943	1355
56943	1413
56943	1615
56943	1785
56943	1805
56943	1915
56949	1031
56949	1061
56949	1215
56949	1315
56949	1613
56949	1783
56949	1843
56949	1915
56964	1117
56964	1125
56964	1225
56964	1613
56964	1635
56964	1792
56964	1835
56964	1925
56971	1012
56971	1061
56971	1215
56971	1317
56971	1615
56971	1783
56971	1845
56971	1915
57006	1012
57006	1035
57006	1215
57006	1355
57006	1629
57006	1783
57006	1845
57006	1919
57027	1066
57027	1249
57027	1357
57027	1648
57027	1867
57027	1937
57027	2818
57031	1225
57031	1357
57031	1394
57031	1629
57031	1686
57031	1783
57031	1849
57031	1925
57032	1105
57032	1215
57032	1357
57032	1413
57032	1615
57032	1766
57032	1834
57032	1915
57033	1012
57033	1215
57033	1355
57033	1606
57033	1615
57033	1792
57033	1834
57033	1915
57034	1105
57034	1215
57034	1357
57034	1549
57034	1637
57034	1834
57034	1915
57034	1784A
57035	1219
57035	1357
57035	1503
57035	1615
57035	1845
57035	1919
57035	1960
57035	1784A
57037	1105
57037	1165
57037	1215
57037	1357
57037	1629
57037	1783
57037	1834
57037	1919
57038	1061
57038	1105
57038	1219
57038	1245
57038	1256
57038	1357
57038	1637
57038	1845
57038	1919
57039	1013
57039	1219
57039	1357
57039	1649
57039	1783
57039	1845
57039	1919
57040	1215
57040	1357
57040	1783
57040	1805
57040	1816
57040	1845
57040	1915
57041	1125
57041	1261
57041	1358
57041	1649
57041	1829
57041	1860
57041	1920
57042	1201
57042	1231
57042	1391
57042	1523
57042	1605
57042	1782
57042	1843
57042	2803
57043	1106
57043	1117
57043	1249
57043	1337
57043	1648
57043	1765
57043	1947
57043	2818
57044	1105
57044	1215
57044	1357
57044	1606
57044	1613
57044	1783
57044	1834
57044	1915
57047	1025
57047	1105
57047	1215
57047	1317
57047	1412
57047	1615
57047	1785
57047	1834
57048	1219
57048	1357
57048	1422
57048	1615
57048	1783
57048	1829
57048	1919
57060	1035
57060	1105
57060	1215
57060	1357
57060	1615
57060	1785
57060	1834
57060	1915
57062	1207
57062	1357
57062	1513
57062	1523
57062	1605
57062	1765
57062	1805
57062	1906
57062	2804
57064	1031
57064	1207
57064	1355
57064	1513
57064	1605
57064	1765
57064	1805
57064	1906
57064	2801
57084	1211
57084	1213
57084	1524
57084	1606
57084	1613
57084	1783
57084	1843
57084	2900
57084	2920
57217	1207
57217	1367
57217	1422
57217	1503
57217	1605
57217	1765
57217	1809
57217	1906
57217	2808
57276	1126
57276	1261
57276	1380
57276	1669
57276	1820
57276	1947
57276	1960
57276	2818
57333	1239
57333	1433
57333	1648
57333	1785
57333	1947
57333	2818
57334	1032
57334	1215
57334	1317
57334	1606
57334	1613
57334	1835
57334	1915
57343	1261
57343	1269
57343	1358
57343	1637
57343	1785
57343	1849
57343	1920
57343	1940
57352	1209
57352	1285
57352	1317
57352	1503
57352	1605
57352	1765
57352	1809
57352	1960
57352	2804
57355	1261
57355	1358
57355	1650
57355	1834
57355	1869
57355	1920
57355	1940
57355	2002
57359	1077
57359	1135
57359	1201
57359	1231
57359	1245
57359	1391
57359	1604
57359	1782
57359	1843
57359	2808
57367	1056
57367	1061
57367	1219
57367	1247
57367	1358
57367	1629
57367	1845
57367	1860
57367	1919
57370	1215
57370	1318
57370	1515
57370	1615
57370	1784
57370	1845
57370	1919
57371	1105
57371	1219
57371	1357
57371	1609
57371	1766
57371	1772
57371	1845
57371	1919
57381	1215
57381	1355
57381	1782
57381	1805
57381	1816
57381	1915
57381	2920
57401	1012
57401	1207
57401	1422
57401	1442
57401	1605
57401	1765
57401	1805
57401	1906
57401	2802
57429	1055
57429	1059
57429	1225
57429	1367
57429	1613
57429	1834
57429	1925
57429	2920
57434	1135
57434	1201
57434	1231
57434	1355
57434	1442
57434	1604
57434	1782
57434	1843
57434	2808
57436	1012
57436	1077
57436	1215
57436	1357
57436	1615
57436	1783
57436	1834
57436	1915
57436	2920
57437	1135
57437	1207
57437	1392
57437	1412
57437	1605
57437	1782
57437	1843
57437	2806
57441	1239
57441	1350
57441	1648
57441	1867
57441	1947
57441	2002
57441	2818
57443	1211
57443	1213
57443	1285
57443	1358
57443	1615
57443	1782
57443	1834
57443	1915
57455	1051
57455	1135
57455	1207
57455	1357
57455	1605
57455	1772
57455	1805
57455	1931
57455	2801
57471	1025
57471	1105
57471	1225
57471	1317
57471	1637
57471	1849
57471	1925
57484	1031
57484	1261
57484	1649
57484	1715
57484	1766
57484	1809
57484	1925
57490	1201
57490	1231
57490	1442
57490	1503
57490	1604
57490	1765
57490	1843
57490	1906
57490	2802
57490	2920
57494	1125
57494	1225
57494	1358
57494	1635
57494	1849
57494	1925
57494	1931
57512	1012
57512	1031
57512	1207
57512	1355
57512	1605
57512	1765
57512	1843
57512	1906
57512	2806
57521	1051
57521	1135
57521	1201
57521	1231
57521	1412
57521	1442
57521	1604
57521	1771
57521	1843
57521	2802
57523	1025
57523	1032
57523	1215
57523	1358
57523	1635
57523	1785
57523	1845
57523	1915
57524	1025
57524	1032
57524	1215
57524	1337
57524	1615
57524	1782
57524	1845
57524	1915
57528	1125
57528	1215
57528	1317
57528	1413
57528	1422
57528	1615
57528	1835
57528	1919
57534	1012
57534	1105
57534	1215
57534	1317
57534	1615
57534	1785
57534	1834
57534	1915
57535	1249
57535	1318
57535	1413
57535	1445
57535	1637
57535	1849
57535	2818
57546	1215
57546	1513
57546	1524
57546	1606
57546	1613
57546	1805
57546	1915
57557	1135
57557	1239
57557	1357
57557	1635
57557	1867
57557	1937
57557	2818
57569	1031
57569	1135
57569	1209
57569	1337
57569	1422
57569	1782
57569	1815
57569	2801
57577	1012
57577	1051
57577	1135
57577	1207
57577	1355
57577	1605
57577	1783
57577	1805
57577	2801
57583	1239
57583	1368
57583	1765
57583	1766
57583	1784
57583	1947
57583	2818
57584	1061
57584	1201
57584	1207
57584	1352
57584	1392
57584	1606
57584	1843
57584	1915
57607	1215
57607	1515
57607	1606
57607	1613
57607	1765
57607	1805
57607	1915
57607	2920
57633	1077
57633	1219
57633	1256
57633	1358
57633	1629
57633	1785
57633	1829
57633	1919
57633	4137
57644	1125
57644	1256
57644	1261
57644	1359
57644	1669
57644	1869
57644	1920
57644	1940
57650	1207
57650	1513
57650	1523
57650	1605
57650	1765
57650	1843
57650	1906
57650	2806
57650	2920
57665	1209
57665	1295
57665	1357
57665	1435
57665	1609
57665	1765
57665	1809
57665	1906
57665	2801
57725	1135
57725	1201
57725	1231
57725	1315
57725	1513
57725	1523
57725	1604
57725	1783
57725	1843
57725	2801
57882	1125
57882	1225
57882	1427
57882	1635
57882	1765
57882	1849
57882	1920
57953	1057
57953	1061
57953	1225
57953	1247
57953	1335
57953	1635
57953	1849
57953	1948
57960	1025
57960	1105
57960	1225
57960	1358
57960	1637
57960	1849
57960	1925
57962	1012
